14	68699695	gi|310698439|ref|NC_001526.2|	685
14	68699695	gi|310698439|ref|NC_001526.2|	696
14	68699695	gi|310698439|ref|NC_001526.2|	721
14	68699696	gi|310698439|ref|NC_001526.2|	668
14	68699697	gi|310698439|ref|NC_001526.2|	733
14	68699697	gi|310698439|ref|NC_001526.2|	736
14	68699698	gi|310698439|ref|NC_001526.2|	687
14	68699698	gi|310698439|ref|NC_001526.2|	719
14	68699699	gi|310698439|ref|NC_001526.2|	685
14	68699700	gi|310698439|ref|NC_001526.2|	698
14	68699700	gi|310698439|ref|NC_001526.2|	745
14	68699701	gi|310698439|ref|NC_001526.2|	687
14	68699701	gi|310698439|ref|NC_001526.2|	705
14	68699701	gi|310698439|ref|NC_001526.2|	729
14	68699701	gi|310698439|ref|NC_001526.2|	737
14	68699701	gi|310698439|ref|NC_001526.2|	802
14	68699702	gi|310698439|ref|NC_001526.2|	726
14	68699702	gi|310698439|ref|NC_001526.2|	727
14	68699703	gi|310698439|ref|NC_001526.2|	670
14	68699703	gi|310698439|ref|NC_001526.2|	692
14	68699704	gi|310698439|ref|NC_001526.2|	742
14	68699705	gi|310698439|ref|NC_001526.2|	758
14	68699706	gi|310698439|ref|NC_001526.2|	704
14	68699706	gi|310698439|ref|NC_001526.2|	714
14	68699707	gi|310698439|ref|NC_001526.2|	725
14	68699707	gi|310698439|ref|NC_001526.2|	733
14	68699708	gi|310698439|ref|NC_001526.2|	738
14	68699709	gi|310698439|ref|NC_001526.2|	739
14	68699710	gi|310698439|ref|NC_001526.2|	698
14	68699710	gi|310698439|ref|NC_001526.2|	719
14	68699712	gi|310698439|ref|NC_001526.2|	718
14	68699713	gi|310698439|ref|NC_001526.2|	701
14	68699713	gi|310698439|ref|NC_001526.2|	710
14	68699713	gi|310698439|ref|NC_001526.2|	716
14	68699713	gi|310698439|ref|NC_001526.2|	729
14	68699713	gi|310698439|ref|NC_001526.2|	733
14	68699713	gi|310698439|ref|NC_001526.2|	806
14	68699715	gi|310698439|ref|NC_001526.2|	741
14	68699717	gi|310698439|ref|NC_001526.2|	723
14	68699717	gi|310698439|ref|NC_001526.2|	729
14	68699718	gi|310698439|ref|NC_001526.2|	599
14	68699718	gi|310698439|ref|NC_001526.2|	733
14	68699719	gi|310698439|ref|NC_001526.2|	734
14	68699719	gi|310698439|ref|NC_001526.2|	735
14	68699719	gi|310698439|ref|NC_001526.2|	736
14	68699719	gi|310698439|ref|NC_001526.2|	750
14	68699720	gi|310698439|ref|NC_001526.2|	748
14	68699721	gi|310698439|ref|NC_001526.2|	719
14	68699721	gi|310698439|ref|NC_001526.2|	725
14	68699721	gi|310698439|ref|NC_001526.2|	750
14	68699722	gi|310698439|ref|NC_001526.2|	713
14	68699723	gi|310698439|ref|NC_001526.2|	699
14	68699723	gi|310698439|ref|NC_001526.2|	706
14	68699723	gi|310698439|ref|NC_001526.2|	717
14	68699724	gi|310698439|ref|NC_001526.2|	704
14	68699725	gi|310698439|ref|NC_001526.2|	815
14	68699726	gi|310698439|ref|NC_001526.2|	705
14	68699726	gi|310698439|ref|NC_001526.2|	712
14	68699726	gi|310698439|ref|NC_001526.2|	714
14	68699726	gi|310698439|ref|NC_001526.2|	750
14	68699727	gi|310698439|ref|NC_001526.2|	702
14	68699728	gi|310698439|ref|NC_001526.2|	715
14	68699728	gi|310698439|ref|NC_001526.2|	734
14	68699729	gi|310698439|ref|NC_001526.2|	713
14	68699729	gi|310698439|ref|NC_001526.2|	718
14	68699729	gi|310698439|ref|NC_001526.2|	731
14	68699729	gi|310698439|ref|NC_001526.2|	761
14	68699731	gi|310698439|ref|NC_001526.2|	739
14	68699732	gi|310698439|ref|NC_001526.2|	704
14	68699732	gi|310698439|ref|NC_001526.2|	711
14	68699732	gi|310698439|ref|NC_001526.2|	739
14	68699732	gi|310698439|ref|NC_001526.2|	770
14	68699733	gi|310698439|ref|NC_001526.2|	707
14	68699733	gi|310698439|ref|NC_001526.2|	759
14	68699734	gi|310698439|ref|NC_001526.2|	758
14	68699735	gi|310698439|ref|NC_001526.2|	754
14	68699735	gi|310698439|ref|NC_001526.2|	806
14	68699736	gi|310698439|ref|NC_001526.2|	718
14	68699736	gi|310698439|ref|NC_001526.2|	738
14	68699736	gi|310698439|ref|NC_001526.2|	753
14	68699736	gi|310698439|ref|NC_001526.2|	770
14	68699737	gi|310698439|ref|NC_001526.2|	696
14	68699737	gi|310698439|ref|NC_001526.2|	729
14	68699737	gi|310698439|ref|NC_001526.2|	754
14	68699738	gi|310698439|ref|NC_001526.2|	696
14	68699738	gi|310698439|ref|NC_001526.2|	717
14	68699738	gi|310698439|ref|NC_001526.2|	725
14	68699738	gi|310698439|ref|NC_001526.2|	729
14	68699738	gi|310698439|ref|NC_001526.2|	737
14	68699738	gi|310698439|ref|NC_001526.2|	739
14	68699738	gi|310698439|ref|NC_001526.2|	742
14	68699739	gi|310698439|ref|NC_001526.2|	715
14	68699739	gi|310698439|ref|NC_001526.2|	797
14	68699740	gi|310698439|ref|NC_001526.2|	752
14	68699740	gi|310698439|ref|NC_001526.2|	754
14	68699741	gi|310698439|ref|NC_001526.2|	719
14	68699741	gi|310698439|ref|NC_001526.2|	734
14	68699741	gi|310698439|ref|NC_001526.2|	749
14	68699742	gi|310698439|ref|NC_001526.2|	758
14	68699743	gi|310698439|ref|NC_001526.2|	709
14	68699743	gi|310698439|ref|NC_001526.2|	744
14	68699744	gi|310698439|ref|NC_001526.2|	713
14	68699744	gi|310698439|ref|NC_001526.2|	760
14	68699744	gi|310698439|ref|NC_001526.2|	791
14	68699746	gi|310698439|ref|NC_001526.2|	618
14	68699746	gi|310698439|ref|NC_001526.2|	754
14	68699747	gi|310698439|ref|NC_001526.2|	687
14	68699747	gi|310698439|ref|NC_001526.2|	721
14	68699747	gi|310698439|ref|NC_001526.2|	740
14	68699747	gi|310698439|ref|NC_001526.2|	747
14	68699747	gi|310698439|ref|NC_001526.2|	793
14	68699748	gi|310698439|ref|NC_001526.2|	719
14	68699748	gi|310698439|ref|NC_001526.2|	745
14	68699750	gi|310698439|ref|NC_001526.2|	735
14	68699750	gi|310698439|ref|NC_001526.2|	788
14	68699751	gi|310698439|ref|NC_001526.2|	794
14	68699752	gi|310698439|ref|NC_001526.2|	761
14	68699753	gi|310698439|ref|NC_001526.2|	786
14	68699754	gi|310698439|ref|NC_001526.2|	779
14	68699754	gi|310698439|ref|NC_001526.2|	786
14	68699755	gi|310698439|ref|NC_001526.2|	720
14	68699755	gi|310698439|ref|NC_001526.2|	730
14	68699755	gi|310698439|ref|NC_001526.2|	778
14	68699755	gi|310698439|ref|NC_001526.2|	780
14	68699756	gi|310698439|ref|NC_001526.2|	722
14	68699756	gi|310698439|ref|NC_001526.2|	759
14	68699756	gi|310698439|ref|NC_001526.2|	778
14	68699757	gi|310698439|ref|NC_001526.2|	768
14	68699758	gi|310698439|ref|NC_001526.2|	735
14	68699760	gi|310698439|ref|NC_001526.2|	791
14	68699761	gi|310698439|ref|NC_001526.2|	702
14	68699761	gi|310698439|ref|NC_001526.2|	758
14	68699761	gi|310698439|ref|NC_001526.2|	781
14	68699761	gi|310698439|ref|NC_001526.2|	781
14	68699762	gi|310698439|ref|NC_001526.2|	687
14	68699762	gi|310698439|ref|NC_001526.2|	753
14	68699762	gi|310698439|ref|NC_001526.2|	764
14	68699763	gi|310698439|ref|NC_001526.2|	753
14	68699763	gi|310698439|ref|NC_001526.2|	786
14	68699764	gi|310698439|ref|NC_001526.2|	767
14	68699764	gi|310698439|ref|NC_001526.2|	783
14	68699764	gi|310698439|ref|NC_001526.2|	784
14	68699765	gi|310698439|ref|NC_001526.2|	756
14	68699768	gi|310698439|ref|NC_001526.2|	803
14	68699768	gi|310698439|ref|NC_001526.2|	809
14	68699769	gi|310698439|ref|NC_001526.2|	750
14	68699770	gi|310698439|ref|NC_001526.2|	770
14	68699770	gi|310698439|ref|NC_001526.2|	794
14	68699770	gi|310698439|ref|NC_001526.2|	821
14	68699771	gi|310698439|ref|NC_001526.2|	723
14	68699771	gi|310698439|ref|NC_001526.2|	729
14	68699771	gi|310698439|ref|NC_001526.2|	745
14	68699771	gi|310698439|ref|NC_001526.2|	787
14	68699771	gi|310698439|ref|NC_001526.2|	804
14	68699771	gi|310698439|ref|NC_001526.2|	805
14	68699772	gi|310698439|ref|NC_001526.2|	742
14	68699773	gi|310698439|ref|NC_001526.2|	752
14	68699773	gi|310698439|ref|NC_001526.2|	769
14	68699773	gi|310698439|ref|NC_001526.2|	775
14	68699774	gi|310698439|ref|NC_001526.2|	692
14	68699774	gi|310698439|ref|NC_001526.2|	738
14	68699774	gi|310698439|ref|NC_001526.2|	745
14	68699776	gi|310698439|ref|NC_001526.2|	763
14	68699776	gi|310698439|ref|NC_001526.2|	764
14	68699776	gi|310698439|ref|NC_001526.2|	775
14	68699777	gi|310698439|ref|NC_001526.2|	761
14	68699778	gi|310698439|ref|NC_001526.2|	722
14	68699778	gi|310698439|ref|NC_001526.2|	791
14	68699779	gi|310698439|ref|NC_001526.2|	624
14	68699779	gi|310698439|ref|NC_001526.2|	776
14	68699779	gi|310698439|ref|NC_001526.2|	807
14	68699779	gi|310698439|ref|NC_001526.2|	814
14	68699780	gi|310698439|ref|NC_001526.2|	766
14	68699780	gi|310698439|ref|NC_001526.2|	806
14	68699781	gi|310698439|ref|NC_001526.2|	764
14	68699781	gi|310698439|ref|NC_001526.2|	768
14	68699781	gi|310698439|ref|NC_001526.2|	798
14	68699781	gi|310698439|ref|NC_001526.2|	822
14	68699781	gi|310698439|ref|NC_001526.2|	826
14	68699781	gi|310698439|ref|NC_001526.2|	832
14	68699782	gi|310698439|ref|NC_001526.2|	790
14	68699783	gi|310698439|ref|NC_001526.2|	777
14	68699783	gi|310698439|ref|NC_001526.2|	782
14	68699785	gi|310698439|ref|NC_001526.2|	743
14	68699785	gi|310698439|ref|NC_001526.2|	764
14	68699786	gi|310698439|ref|NC_001526.2|	762
14	68699786	gi|310698439|ref|NC_001526.2|	789
14	68699787	gi|310698439|ref|NC_001526.2|	784
14	68699787	gi|310698439|ref|NC_001526.2|	791
14	68699787	gi|310698439|ref|NC_001526.2|	793
14	68699789	gi|310698439|ref|NC_001526.2|	776
14	68699789	gi|310698439|ref|NC_001526.2|	792
14	68699789	gi|310698439|ref|NC_001526.2|	806
14	68699789	gi|310698439|ref|NC_001526.2|	806
14	68699789	gi|310698439|ref|NC_001526.2|	823
14	68699790	gi|310698439|ref|NC_001526.2|	708
14	68699790	gi|310698439|ref|NC_001526.2|	769
14	68699790	gi|310698439|ref|NC_001526.2|	775
14	68699792	gi|310698439|ref|NC_001526.2|	805
14	68699792	gi|310698439|ref|NC_001526.2|	827
14	68699793	gi|310698439|ref|NC_001526.2|	760
14	68699793	gi|310698439|ref|NC_001526.2|	772
14	68699793	gi|310698439|ref|NC_001526.2|	807
14	68699793	gi|310698439|ref|NC_001526.2|	826
14	68699796	gi|310698439|ref|NC_001526.2|	768
14	68699796	gi|310698439|ref|NC_001526.2|	811
14	68699796	gi|310698439|ref|NC_001526.2|	821
14	68699796	gi|310698439|ref|NC_001526.2|	823
14	68699797	gi|310698439|ref|NC_001526.2|	782
14	68699798	gi|310698439|ref|NC_001526.2|	796
14	68699798	gi|310698439|ref|NC_001526.2|	822
14	68699799	gi|310698439|ref|NC_001526.2|	801
14	68699800	gi|310698439|ref|NC_001526.2|	807
14	68699801	gi|310698439|ref|NC_001526.2|	781
14	68699804	gi|310698439|ref|NC_001526.2|	806
14	68699806	gi|310698439|ref|NC_001526.2|	781
14	68699813	gi|310698439|ref|NC_001526.2|	712
14	68699813	gi|310698439|ref|NC_001526.2|	774
14	68699814	gi|310698439|ref|NC_001526.2|	789
14	68699814	gi|310698439|ref|NC_001526.2|	792
14	68699814	gi|310698439|ref|NC_001526.2|	809
14	68699814	gi|310698439|ref|NC_001526.2|	815
14	68699815	gi|310698439|ref|NC_001526.2|	824
14	68699816	gi|310698439|ref|NC_001526.2|	794
14	68699817	gi|310698439|ref|NC_001526.2|	809
14	68699817	gi|310698439|ref|NC_001526.2|	811
14	68699818	gi|310698439|ref|NC_001526.2|	823
14	68699819	gi|310698439|ref|NC_001526.2|	796
14	68699820	gi|310698439|ref|NC_001526.2|	782
14	68699820	gi|310698439|ref|NC_001526.2|	801
14	68699820	gi|310698439|ref|NC_001526.2|	801
14	68699820	gi|310698439|ref|NC_001526.2|	802
14	68699820	gi|310698439|ref|NC_001526.2|	832
14	68699822	gi|310698439|ref|NC_001526.2|	810
14	68699823	gi|310698439|ref|NC_001526.2|	808
14	68699823	gi|310698439|ref|NC_001526.2|	828
14	68699825	gi|310698439|ref|NC_001526.2|	790
14	68699825	gi|310698439|ref|NC_001526.2|	799
14	68699825	gi|310698439|ref|NC_001526.2|	805
14	68699825	gi|310698439|ref|NC_001526.2|	816
14	68699826	gi|310698439|ref|NC_001526.2|	815
14	68699829	gi|310698439|ref|NC_001526.2|	809
14	68699829	gi|310698439|ref|NC_001526.2|	816
14	68699830	gi|310698439|ref|NC_001526.2|	810
14	68699833	gi|310698439|ref|NC_001526.2|	794
14	68699837	gi|310698439|ref|NC_001526.2|	830
14	68699841	gi|310698439|ref|NC_001526.2|	832
14	68699841	gi|310698439|ref|NC_001526.2|	834
14	68699843	gi|310698439|ref|NC_001526.2|	803
14	68699843	gi|310698439|ref|NC_001526.2|	858
14	68699844	gi|310698439|ref|NC_001526.2|	768
14	68699845	gi|310698439|ref|NC_001526.2|	818
14	68699846	gi|310698439|ref|NC_001526.2|	809
14	68699846	gi|310698439|ref|NC_001526.2|	822
14	68699852	gi|310698439|ref|NC_001526.2|	846
14	68699858	gi|310698439|ref|NC_001526.2|	819
14	68699869	gi|310698439|ref|NC_001526.2|	828
14	68699870	gi|310698439|ref|NC_001526.2|	846
14	68699873	gi|310698439|ref|NC_001526.2|	675
14	68699875	gi|310698439|ref|NC_001526.2|	729
14	68699879	gi|310698439|ref|NC_001526.2|	808
14	68699881	gi|310698439|ref|NC_001526.2|	709
14	68699889	gi|310698439|ref|NC_001526.2|	818
14	68699892	gi|310698439|ref|NC_001526.2|	848
14	68699895	gi|310698439|ref|NC_001526.2|	831
14	68699947	gi|310698439|ref|NC_001526.2|	767
14	68699979	gi|310698439|ref|NC_001526.2|	803
14	68732355	gi|310698439|ref|NC_001526.2|	7377
14	68741347	gi|310698439|ref|NC_001526.2|	3446
14	68741364	gi|310698439|ref|NC_001526.2|	3447
14	68741364	gi|310698439|ref|NC_001526.2|	3449
14	68741367	gi|310698439|ref|NC_001526.2|	3445
14	68741369	gi|310698439|ref|NC_001526.2|	3473
14	68741373	gi|310698439|ref|NC_001526.2|	3456
14	68741375	gi|310698439|ref|NC_001526.2|	3447
14	68741381	gi|310698439|ref|NC_001526.2|	3478
14	68741382	gi|310698439|ref|NC_001526.2|	3450
14	68741382	gi|310698439|ref|NC_001526.2|	3451
14	68741385	gi|310698439|ref|NC_001526.2|	3574
14	68741387	gi|310698439|ref|NC_001526.2|	3525
14	68741389	gi|310698439|ref|NC_001526.2|	3474
14	68741393	gi|310698439|ref|NC_001526.2|	3467
14	68741393	gi|310698439|ref|NC_001526.2|	3472
14	68741393	gi|310698439|ref|NC_001526.2|	3592
14	68741399	gi|310698439|ref|NC_001526.2|	3449
14	68741399	gi|310698439|ref|NC_001526.2|	3495
14	68741400	gi|310698439|ref|NC_001526.2|	3448
14	68741400	gi|310698439|ref|NC_001526.2|	3454
14	68741401	gi|310698439|ref|NC_001526.2|	3489
14	68741403	gi|310698439|ref|NC_001526.2|	3449
14	68741403	gi|310698439|ref|NC_001526.2|	3501
14	68741404	gi|310698439|ref|NC_001526.2|	3463
14	68741405	gi|310698439|ref|NC_001526.2|	3474
14	68741406	gi|310698439|ref|NC_001526.2|	3446
14	68741406	gi|310698439|ref|NC_001526.2|	3477
14	68741406	gi|310698439|ref|NC_001526.2|	3493
14	68741409	gi|310698439|ref|NC_001526.2|	3493
14	68741410	gi|310698439|ref|NC_001526.2|	3432
14	68741410	gi|310698439|ref|NC_001526.2|	3496
14	68741411	gi|310698439|ref|NC_001526.2|	3436
14	68741413	gi|310698439|ref|NC_001526.2|	3475
14	68741415	gi|310698439|ref|NC_001526.2|	3445
14	68741415	gi|310698439|ref|NC_001526.2|	3473
14	68741416	gi|310698439|ref|NC_001526.2|	3485
14	68741419	gi|310698439|ref|NC_001526.2|	3474
14	68741419	gi|310698439|ref|NC_001526.2|	3500
14	68741420	gi|310698439|ref|NC_001526.2|	3428
14	68741420	gi|310698439|ref|NC_001526.2|	3434
14	68741420	gi|310698439|ref|NC_001526.2|	3476
14	68741420	gi|310698439|ref|NC_001526.2|	3500
14	68741421	gi|310698439|ref|NC_001526.2|	3500
14	68741421	gi|310698439|ref|NC_001526.2|	3501
14	68741422	gi|310698439|ref|NC_001526.2|	3454
14	68741422	gi|310698439|ref|NC_001526.2|	3467
14	68741422	gi|310698439|ref|NC_001526.2|	3467
14	68741423	gi|310698439|ref|NC_001526.2|	3443
14	68741423	gi|310698439|ref|NC_001526.2|	3483
14	68741425	gi|310698439|ref|NC_001526.2|	3446
14	68741425	gi|310698439|ref|NC_001526.2|	3503
14	68741425	gi|310698439|ref|NC_001526.2|	3514
14	68741425	gi|310698439|ref|NC_001526.2|	3516
14	68741426	gi|310698439|ref|NC_001526.2|	3481
14	68741426	gi|310698439|ref|NC_001526.2|	3494
14	68741426	gi|310698439|ref|NC_001526.2|	3495
14	68741427	gi|310698439|ref|NC_001526.2|	3482
14	68741427	gi|310698439|ref|NC_001526.2|	3494
14	68741427	gi|310698439|ref|NC_001526.2|	3508
14	68741428	gi|310698439|ref|NC_001526.2|	3484
14	68741430	gi|310698439|ref|NC_001526.2|	3434
14	68741430	gi|310698439|ref|NC_001526.2|	3473
14	68741430	gi|310698439|ref|NC_001526.2|	3500
14	68741430	gi|310698439|ref|NC_001526.2|	3581
14	68741431	gi|310698439|ref|NC_001526.2|	3448
14	68741432	gi|310698439|ref|NC_001526.2|	3461
14	68741433	gi|310698439|ref|NC_001526.2|	3482
14	68741436	gi|310698439|ref|NC_001526.2|	3432
14	68741436	gi|310698439|ref|NC_001526.2|	3443
14	68741436	gi|310698439|ref|NC_001526.2|	3493
14	68741437	gi|310698439|ref|NC_001526.2|	3479
14	68741437	gi|310698439|ref|NC_001526.2|	3500
14	68741438	gi|310698439|ref|NC_001526.2|	3430
14	68741439	gi|310698439|ref|NC_001526.2|	3450
14	68741440	gi|310698439|ref|NC_001526.2|	3501
14	68741442	gi|310698439|ref|NC_001526.2|	3501
14	68741444	gi|310698439|ref|NC_001526.2|	3457
14	68741445	gi|310698439|ref|NC_001526.2|	3596
14	68741447	gi|310698439|ref|NC_001526.2|	3494
14	68741447	gi|310698439|ref|NC_001526.2|	3500
14	68741448	gi|310698439|ref|NC_001526.2|	3493
14	68741448	gi|310698439|ref|NC_001526.2|	3500
14	68741448	gi|310698439|ref|NC_001526.2|	3534
14	68741449	gi|310698439|ref|NC_001526.2|	3446
14	68741449	gi|310698439|ref|NC_001526.2|	3498
14	68741449	gi|310698439|ref|NC_001526.2|	3516
14	68741449	gi|310698439|ref|NC_001526.2|	3521
14	68741452	gi|310698439|ref|NC_001526.2|	3444
14	68741452	gi|310698439|ref|NC_001526.2|	3446
14	68741452	gi|310698439|ref|NC_001526.2|	3476
14	68741452	gi|310698439|ref|NC_001526.2|	3477
14	68741452	gi|310698439|ref|NC_001526.2|	3515
14	68741453	gi|310698439|ref|NC_001526.2|	3463
14	68741453	gi|310698439|ref|NC_001526.2|	3509
14	68741453	gi|310698439|ref|NC_001526.2|	3536
14	68741455	gi|310698439|ref|NC_001526.2|	3461
14	68741455	gi|310698439|ref|NC_001526.2|	3493
14	68741455	gi|310698439|ref|NC_001526.2|	3496
14	68741455	gi|310698439|ref|NC_001526.2|	3501
14	68741455	gi|310698439|ref|NC_001526.2|	3501
14	68741455	gi|310698439|ref|NC_001526.2|	3540
14	68741456	gi|310698439|ref|NC_001526.2|	3436
14	68741456	gi|310698439|ref|NC_001526.2|	3507
14	68741457	gi|310698439|ref|NC_001526.2|	3447
14	68741457	gi|310698439|ref|NC_001526.2|	3458
14	68741457	gi|310698439|ref|NC_001526.2|	3501
14	68741458	gi|310698439|ref|NC_001526.2|	3495
14	68741459	gi|310698439|ref|NC_001526.2|	3511
14	68741460	gi|310698439|ref|NC_001526.2|	3449
14	68741460	gi|310698439|ref|NC_001526.2|	3485
14	68741461	gi|310698439|ref|NC_001526.2|	3500
14	68741461	gi|310698439|ref|NC_001526.2|	3501
14	68741462	gi|310698439|ref|NC_001526.2|	3467
14	68741463	gi|310698439|ref|NC_001526.2|	3452
14	68741465	gi|310698439|ref|NC_001526.2|	3464
14	68741465	gi|310698439|ref|NC_001526.2|	3517
14	68741465	gi|310698439|ref|NC_001526.2|	3572
14	68741466	gi|310698439|ref|NC_001526.2|	3539
14	68741467	gi|310698439|ref|NC_001526.2|	3455
14	68741467	gi|310698439|ref|NC_001526.2|	3472
14	68741467	gi|310698439|ref|NC_001526.2|	3528
14	68741468	gi|310698439|ref|NC_001526.2|	3478
14	68741468	gi|310698439|ref|NC_001526.2|	3565
14	68741470	gi|310698439|ref|NC_001526.2|	3484
14	68741470	gi|310698439|ref|NC_001526.2|	3518
14	68741470	gi|310698439|ref|NC_001526.2|	3557
14	68741470	gi|310698439|ref|NC_001526.2|	3562
14	68741471	gi|310698439|ref|NC_001526.2|	3478
14	68741472	gi|310698439|ref|NC_001526.2|	3479
14	68741472	gi|310698439|ref|NC_001526.2|	3502
14	68741473	gi|310698439|ref|NC_001526.2|	3515
14	68741473	gi|310698439|ref|NC_001526.2|	3523
14	68741474	gi|310698439|ref|NC_001526.2|	3540
14	68741475	gi|310698439|ref|NC_001526.2|	3488
14	68741475	gi|310698439|ref|NC_001526.2|	3493
14	68741477	gi|310698439|ref|NC_001526.2|	3483
14	68741477	gi|310698439|ref|NC_001526.2|	3500
14	68741478	gi|310698439|ref|NC_001526.2|	3514
14	68741478	gi|310698439|ref|NC_001526.2|	3662
14	68741479	gi|310698439|ref|NC_001526.2|	3486
14	68741479	gi|310698439|ref|NC_001526.2|	3486
14	68741479	gi|310698439|ref|NC_001526.2|	3518
14	68741480	gi|310698439|ref|NC_001526.2|	3506
14	68741481	gi|310698439|ref|NC_001526.2|	3483
14	68741481	gi|310698439|ref|NC_001526.2|	3495
14	68741481	gi|310698439|ref|NC_001526.2|	3500
14	68741481	gi|310698439|ref|NC_001526.2|	3501
14	68741482	gi|310698439|ref|NC_001526.2|	3536
14	68741482	gi|310698439|ref|NC_001526.2|	3563
14	68741484	gi|310698439|ref|NC_001526.2|	3524
14	68741485	gi|310698439|ref|NC_001526.2|	3506
