14	68643680	47
14	68643696	51
14	68643712	50
14	68643728	63
14	68643744	57
14	68643760	60
14	68643776	55
14	68643792	53
14	68643808	56
14	68643824	51
14	68643840	54
14	68643856	51
14	68643872	61
14	68643888	59
14	68643904	53
14	68643920	44
14	68643936	42
14	68643952	51
14	68643968	56
14	68643984	58
14	68644000	60
14	68644016	62
14	68644032	58
14	68644048	47
14	68644064	49
14	68644080	49
14	68644096	51
14	68644112	56
14	68644128	64
14	68644144	61
14	68644160	66
14	68644176	59
14	68644192	59
14	68644208	65
14	68644224	50
14	68644240	50
14	68644256	50
14	68644272	56
14	68644288	64
14	68644304	59
14	68644320	58
14	68644336	59
14	68644352	51
14	68644368	53
14	68644384	56
14	68644400	53
14	68644416	54
14	68644432	55
14	68644448	58
14	68644464	58
14	68644480	57
14	68644496	50
14	68644512	47
14	68644528	53
14	68644544	54
14	68644560	47
14	68644576	51
14	68644592	52
14	68644608	55
14	68644624	49
14	68644640	52
14	68644656	56
14	68644672	53
14	68644688	54
14	68644704	53
14	68644720	52
14	68644736	46
14	68644752	38
14	68644768	35
14	68644784	39
14	68644800	37
14	68644816	39
14	68644832	43
14	68644848	54
14	68644864	56
14	68644880	61
14	68644896	58
14	68644912	60
14	68644928	65
14	68644944	61
14	68644960	67
14	68644976	63
14	68644992	64
14	68645008	63
14	68645024	56
14	68645040	50
14	68645056	51
14	68645072	47
14	68645088	50
14	68645104	53
14	68645120	59
14	68645136	61
14	68645152	62
14	68645168	61
14	68645184	59
14	68645200	58
14	68645216	53
14	68645232	52
14	68645248	48
14	68645264	47
14	68645280	50
14	68645296	57
14	68645312	54
14	68645328	62
14	68645344	59
14	68645360	67
14	68645376	61
14	68645392	67
14	68645408	69
14	68645424	66
14	68645440	58
14	68645456	56
14	68645472	58
14	68645488	57
14	68645504	50
14	68645520	47
14	68645536	53
14	68645552	55
14	68645568	51
14	68645584	46
14	68645600	48
14	68645616	50
14	68645632	55
14	68645648	60
14	68645664	54
14	68645680	56
14	68645696	60
14	68645712	63
14	68645728	68
14	68645744	61
14	68645760	66
14	68645776	56
14	68645792	60
14	68645808	59
14	68645824	51
14	68645840	60
14	68645856	55
14	68645872	53
14	68645888	57
14	68645904	64
14	68645920	59
14	68645936	51
14	68645952	54
14	68645968	63
14	68645984	62
14	68646000	62
14	68646016	64
14	68646032	60
14	68646048	61
14	68646064	55
14	68646080	65
14	68646096	59
14	68646112	63
14	68646128	64
14	68646144	59
14	68646160	54
14	68646176	51
14	68646192	52
14	68646208	49
14	68646224	56
14	68646240	63
14	68646256	67
14	68646272	65
14	68646288	58
14	68646304	59
14	68646320	60
14	68646336	53
14	68646352	62
14	68646368	67
14	68646384	75
14	68646400	76
14	68646416	77
14	68646432	75
14	68646448	75
14	68646464	61
14	68646480	56
14	68646496	57
14	68646512	50
14	68646528	53
14	68646544	46
14	68646560	51
14	68646576	58
14	68646592	55
14	68646608	55
14	68646624	51
14	68646640	59
14	68646656	61
14	68646672	62
14	68646688	62
14	68646704	62
14	68646720	57
14	68646736	45
14	68646752	45
14	68646768	46
14	68646784	46
14	68646800	48
14	68646816	48
14	68646832	47
14	68646848	43
14	68646864	39
14	68646880	45
14	68646896	45
14	68646912	46
14	68646928	44
14	68646944	47
14	68646960	47
14	68646976	48
14	68646992	45
14	68647008	47
14	68647024	45
14	68647040	50
14	68647056	51
14	68647072	46
14	68647088	47
14	68647104	40
14	68647120	40
14	68647136	37
14	68647152	39
14	68647168	42
14	68647184	40
14	68647200	45
14	68647216	42
14	68647232	43
14	68647248	43
14	68647264	41
14	68647280	40
14	68647296	43
14	68647312	43
14	68647328	40
14	68647344	46
14	68647360	45
14	68647376	41
14	68647392	47
14	68647408	52
14	68647424	59
14	68647440	59
14	68647456	58
14	68647472	59
14	68647488	55
14	68647504	50
14	68647520	50
14	68647536	49
14	68647552	46
14	68647568	44
14	68647584	39
14	68647600	36
14	68647616	38
14	68647632	50
14	68647648	45
14	68647664	42
14	68647680	56
14	68647696	62
14	68647712	68
14	68647728	63
14	68647744	63
14	68647760	64
14	68647776	59
14	68647792	58
14	68647808	55
14	68647824	50
14	68647840	45
14	68647856	45
14	68647872	48
14	68647888	56
14	68647904	49
14	68647920	59
14	68647936	58
14	68647952	55
14	68647968	55
14	68647984	56
14	68648000	52
14	68648016	44
14	68648032	45
14	68648048	48
14	68648064	46
14	68648080	41
14	68648096	40
14	68648112	45
14	68648128	53
14	68648144	61
14	68648160	64
14	68648176	67
14	68648192	79
14	68648208	76
14	68648224	70
14	68648240	61
14	68648256	61
14	68648272	56
14	68648288	45
14	68648304	51
14	68648320	55
14	68648336	57
14	68648352	55
14	68648368	66
14	68648384	58
14	68648400	64
14	68648416	58
14	68648432	56
14	68648448	55
14	68648464	58
14	68648480	63
14	68648496	57
14	68648512	64
14	68648528	60
14	68648544	61
14	68648560	59
14	68648576	65
14	68648592	59
14	68648608	55
14	68648624	66
14	68648640	61
14	68648656	64
14	68648672	61
14	68648688	65
14	68648704	63
14	68648720	58
14	68648736	63
14	68648752	62
14	68648768	58
14	68648784	58
14	68648800	57
14	68648816	53
14	68648832	45
14	68648848	44
14	68648864	38
14	68648880	44
14	68648896	43
14	68648912	46
14	68648928	51
14	68648944	52
14	68648960	56
14	68648976	59
14	68648992	58
14	68649008	55
14	68649024	52
14	68649040	53
14	68649056	52
14	68649072	56
14	68649088	60
14	68649104	58
14	68649120	59
14	68649136	55
14	68649152	51
14	68649168	43
14	68649184	48
14	68649200	45
14	68649216	45
14	68649232	47
14	68649248	48
14	68649264	57
14	68649280	50
14	68649296	50
14	68649312	47
14	68649328	54
14	68649344	55
14	68649360	54
14	68649376	59
14	68649392	53
14	68649408	53
14	68649424	58
14	68649440	54
14	68649456	55
14	68649472	52
14	68649488	54
14	68649504	58
14	68649520	61
14	68649536	58
14	68649552	53
14	68649568	49
14	68649584	48
14	68649600	42
14	68649616	40
14	68649632	44
14	68649648	47
14	68649664	51
14	68649680	51
14	68649696	51
14	68649712	53
14	68649728	54
14	68649744	56
14	68649760	62
14	68649776	61
14	68649792	60
14	68649808	59
14	68649824	56
14	68649840	51
14	68649856	42
14	68649872	46
14	68649888	47
14	68649904	49
14	68649920	58
14	68649936	57
14	68649952	58
14	68649968	56
14	68649984	57
14	68650000	57
14	68650016	53
14	68650032	54
14	68650048	50
14	68650064	49
14	68650080	39
14	68650096	41
14	68650112	42
14	68650128	42
14	68650144	51
14	68650160	57
14	68650176	58
14	68650192	57
14	68650208	50
14	68650224	47
14	68650240	48
14	68650256	42
14	68650272	48
14	68650288	49
14	68650304	44
14	68650320	59
14	68650336	62
14	68650352	57
14	68650368	54
14	68650384	50
14	68650400	49
14	68650416	46
14	68650432	39
14	68650448	35
14	68650464	35
14	68650480	37
14	68650496	34
14	68650512	37
14	68650528	32
14	68650544	30
14	68650560	38
14	68650576	50
14	68650592	47
14	68650608	45
14	68650624	44
14	68650640	50
14	68650656	41
14	68650672	32
14	68650688	33
14	68650704	34
14	68650720	26
14	68650736	27
14	68650752	27
14	68650768	25
14	68650784	21
14	68650800	22
14	68650816	31
14	68650832	35
14	68650848	43
14	68650864	53
14	68650880	52
14	68650896	51
14	68650912	45
14	68650928	45
14	68650944	47
14	68650960	49
14	68650976	47
14	68650992	47
14	68651008	47
14	68651024	48
14	68651040	47
14	68651056	46
14	68651072	49
14	68651088	50
14	68651104	43
14	68651120	44
14	68651136	53
14	68651152	51
14	68651168	56
14	68651184	52
14	68651200	49
14	68651216	51
14	68651232	48
14	68651248	40
14	68651264	44
14	68651280	45
14	68651296	40
14	68651312	40
14	68651328	58
14	68651344	60
14	68651360	40
14	68651376	48
14	68651392	54
14	68651408	61
14	68651424	78
14	68651440	76
14	68651456	69
14	68651472	73
14	68651488	72
14	68651504	60
14	68651520	59
14	68651536	56
14	68651552	56
14	68651568	62
14	68651584	63
14	68651600	67
14	68651616	70
14	68651632	68
14	68651648	64
14	68651664	62
14	68651680	63
14	68651696	62
14	68651712	59
14	68651728	55
14	68651744	53
14	68651760	50
14	68651776	45
14	68651792	40
14	68651808	39
14	68651824	41
14	68651840	44
14	68651856	46
14	68651872	55
14	68651888	57
14	68651904	60
14	68651920	65
14	68651936	70
14	68651952	68
14	68651968	69
14	68651984	68
14	68652000	68
14	68652016	74
14	68652032	74
14	68652048	68
14	68652064	56
14	68652080	52
14	68652096	52
14	68652112	49
14	68652128	50
14	68652144	48
14	68652160	52
14	68652176	49
14	68652192	53
14	68652208	58
14	68652224	68
14	68652240	70
14	68652256	60
14	68652272	64
14	68652288	73
14	68652304	66
14	68652320	59
14	68652336	58
14	68652352	56
14	68652368	60
14	68652384	50
14	68652400	47
14	68652416	47
14	68652432	56
14	68652448	46
14	68652464	48
14	68652480	53
14	68652496	55
14	68652512	49
14	68652528	46
14	68652544	46
14	68652560	47
14	68652576	43
14	68652592	46
14	68652608	45
14	68652624	40
14	68652640	45
14	68652656	54
14	68652672	54
14	68652688	60
14	68652704	64
14	68652720	61
14	68652736	63
14	68652752	64
14	68652768	68
14	68652784	69
14	68652800	62
14	68652816	64
14	68652832	54
14	68652848	57
14	68652864	53
14	68652880	51
14	68652896	45
14	68652912	43
14	68652928	43
14	68652944	41
14	68652960	48
14	68652976	55
14	68652992	56
14	68653008	56
14	68653024	60
14	68653040	65
14	68653056	70
14	68653072	69
14	68653088	68
14	68653104	67
14	68653120	65
14	68653136	55
14	68653152	49
14	68653168	48
14	68653184	46
14	68653200	48
14	68653216	53
14	68653232	61
14	68653248	67
14	68653264	64
14	68653280	64
14	68653296	64
14	68653312	67
14	68653328	59
14	68653344	58
14	68653360	62
14	68653376	63
14	68653392	68
14	68653408	65
14	68653424	63
14	68653440	56
14	68653456	56
14	68653472	52
14	68653488	53
14	68653504	48
14	68653520	54
14	68653536	60
14	68653552	59
14	68653568	65
14	68653584	58
14	68653600	60
14	68653616	65
14	68653632	59
14	68653648	59
14	68653664	59
14	68653680	55
14	68653696	57
14	68653712	48
14	68653728	51
14	68653744	61
14	68653760	59
14	68653776	53
14	68653792	53
14	68653808	55
14	68653824	47
14	68653840	47
14	68653856	45
14	68653872	52
14	68653888	47
14	68653904	50
14	68653920	53
14	68653936	55
14	68653952	56
14	68653968	54
14	68653984	63
14	68654000	61
14	68654016	64
14	68654032	62
14	68654048	61
14	68654064	57
14	68654080	59
14	68654096	63
14	68654112	58
14	68654128	49
14	68654144	51
14	68654160	55
14	68654176	53
14	68654192	57
14	68654208	57
14	68654224	49
14	68654240	50
14	68654256	52
14	68654272	55
14	68654288	53
14	68654304	56
14	68654320	61
14	68654336	64
14	68654352	61
14	68654368	58
14	68654384	64
14	68654400	53
14	68654416	51
14	68654432	52
14	68654448	53
14	68654464	53
14	68654480	51
14	68654496	54
14	68654512	51
14	68654528	56
14	68654544	64
14	68654560	64
14	68654576	54
14	68654592	53
14	68654608	54
14	68654624	55
14	68654640	47
14	68654656	45
14	68654672	48
14	68654688	48
14	68654704	41
14	68654720	36
14	68654736	29
14	68654752	27
14	68654768	23
14	68654784	43
14	68654800	51
14	68654816	52
14	68654832	61
14	68654848	59
14	68654864	64
14	68654880	61
14	68654896	57
14	68654912	52
14	68654928	55
14	68654944	51
14	68654960	53
14	68654976	49
14	68654992	45
14	68655008	46
14	68655024	46
14	68655040	37
14	68655056	35
14	68655072	38
14	68655088	39
14	68655104	41
14	68655120	46
14	68655136	47
14	68655152	52
14	68655168	60
14	68655184	60
14	68655200	62
14	68655216	58
14	68655232	54
14	68655248	55
14	68655264	51
14	68655280	55
14	68655296	48
14	68655312	54
14	68655328	57
14	68655344	56
14	68655360	58
14	68655376	51
14	68655392	62
14	68655408	61
14	68655424	71
14	68655440	69
14	68655456	67
14	68655472	60
14	68655488	60
14	68655504	59
14	68655520	55
14	68655536	46
14	68655552	48
14	68655568	54
14	68655584	53
14	68655600	58
14	68655616	52
14	68655632	49
14	68655648	51
14	68655664	44
14	68655680	47
14	68655696	46
14	68655712	44
14	68655728	47
14	68655744	45
14	68655760	46
14	68655776	49
14	68655792	46
14	68655808	49
14	68655824	48
14	68655840	49
14	68655856	51
14	68655872	54
14	68655888	51
14	68655904	47
14	68655920	48
14	68655936	52
14	68655952	53
14	68655968	49
14	68655984	51
14	68656000	48
14	68656016	53
14	68656032	58
14	68656048	55
14	68656064	52
14	68656080	53
14	68656096	54
14	68656112	51
14	68656128	51
14	68656144	52
14	68656160	59
14	68656176	67
14	68656192	66
14	68656208	67
14	68656224	63
14	68656240	66
14	68656256	63
14	68656272	58
14	68656288	51
14	68656304	53
14	68656320	53
14	68656336	50
14	68656352	45
14	68656368	43
14	68656384	40
14	68656400	48
14	68656416	44
14	68656432	46
14	68656448	46
14	68656464	53
14	68656480	59
14	68656496	54
14	68656512	54
14	68656528	51
14	68656544	64
14	68656560	65
14	68656576	57
14	68656592	56
14	68656608	59
14	68656624	55
14	68656640	57
14	68656656	54
14	68656672	57
14	68656688	54
14	68656704	55
14	68656720	53
14	68656736	51
14	68656752	49
14	68656768	52
14	68656784	51
14	68656800	54
14	68656816	57
14	68656832	63
14	68656848	63
14	68656864	61
14	68656880	56
14	68656896	54
14	68656912	50
14	68656928	42
14	68656944	39
14	68656960	38
14	68656976	43
14	68656992	45
14	68657008	41
14	68657024	51
14	68657040	50
14	68657056	52
14	68657072	44
14	68657088	54
14	68657104	55
14	68657120	55
14	68657136	53
14	68657152	52
14	68657168	60
14	68657184	49
14	68657200	51
14	68657216	48
14	68657232	48
14	68657248	52
14	68657264	46
14	68657280	47
14	68657296	48
14	68657312	50
14	68657328	53
14	68657344	55
14	68657360	62
14	68657376	62
14	68657392	67
14	68657408	66
14	68657424	62
14	68657440	59
14	68657456	48
14	68657472	50
14	68657488	45
14	68657504	42
14	68657520	46
14	68657536	41
14	68657552	44
14	68657568	45
14	68657584	41
14	68657600	41
14	68657616	43
14	68657632	44
14	68657648	42
14	68657664	40
14	68657680	42
14	68657696	37
14	68657712	32
14	68657728	28
14	68657744	29
14	68657760	28
14	68657776	33
14	68657792	33
14	68657808	37
14	68657824	35
14	68657840	37
14	68657856	35
14	68657872	34
14	68657888	30
14	68657904	35
14	68657920	35
14	68657936	39
14	68657952	36
14	68657968	36
14	68657984	42
14	68658000	42
14	68658016	43
14	68658032	38
14	68658048	43
14	68658064	43
14	68658080	41
14	68658096	37
14	68658112	38
14	68658128	49
14	68658144	51
14	68658160	51
14	68658176	51
14	68658192	59
14	68658208	62
14	68658224	56
14	68658240	54
14	68658256	58
14	68658272	55
14	68658288	51
14	68658304	46
14	68658320	41
14	68658336	44
14	68658352	43
14	68658368	47
14	68658384	52
14	68658400	60
14	68658416	64
14	68658432	66
14	68658448	65
14	68658464	60
14	68658480	62
14	68658496	60
14	68658512	60
14	68658528	58
14	68658544	55
14	68658560	56
14	68658576	53
14	68658592	51
14	68658608	41
14	68658624	49
14	68658640	48
14	68658656	46
14	68658672	49
14	68658688	56
14	68658704	58
14	68658720	57
14	68658736	58
14	68658752	59
14	68658768	57
14	68658784	51
14	68658800	44
14	68658816	45
14	68658832	40
14	68658848	36
14	68658864	35
14	68658880	31
14	68658896	31
14	68658912	33
14	68658928	34
14	68658944	39
14	68658960	42
14	68658976	45
14	68658992	50
14	68659008	51
14	68659024	51
14	68659040	57
14	68659056	54
14	68659072	56
14	68659088	59
14	68659104	65
14	68659120	62
14	68659136	57
14	68659152	54
14	68659168	51
14	68659184	45
14	68659200	37
14	68659216	43
14	68659232	45
14	68659248	52
14	68659264	53
14	68659280	55
14	68659296	54
14	68659312	51
14	68659328	55
14	68659344	50
14	68659360	45
14	68659376	52
14	68659392	59
14	68659408	61
14	68659424	53
14	68659440	54
14	68659456	54
14	68659472	47
14	68659488	48
14	68659504	46
14	68659520	47
14	68659536	52
14	68659552	52
14	68659568	50
14	68659584	51
14	68659600	52
14	68659616	52
14	68659632	52
14	68659648	57
14	68659664	59
14	68659680	63
14	68659696	62
14	68659712	67
14	68659728	67
14	68659744	64
14	68659760	65
14	68659776	58
14	68659792	61
14	68659808	54
14	68659824	57
14	68659840	56
14	68659856	50
14	68659872	54
14	68659888	54
14	68659904	50
14	68659920	51
14	68659936	48
14	68659952	46
14	68659968	51
14	68659984	46
14	68660000	49
14	68660016	48
14	68660032	49
14	68660048	60
14	68660064	52
14	68660080	54
14	68660096	45
14	68660112	47
14	68660128	47
14	68660144	52
14	68660160	49
14	68660176	56
14	68660192	53
14	68660208	52
14	68660224	61
14	68660240	70
14	68660256	74
14	68660272	71
14	68660288	73
14	68660304	68
14	68660320	61
14	68660336	59
14	68660352	63
14	68660368	63
14	68660384	59
14	68660400	67
14	68660416	66
14	68660432	68
14	68660448	62
14	68660464	56
14	68660480	48
14	68660496	53
14	68660512	56
14	68660528	54
14	68660544	63
14	68660560	75
14	68660576	73
14	68660592	73
14	68660608	78
14	68660624	82
14	68660640	79
14	68660656	71
14	68660672	70
14	68660688	70
14	68660704	61
14	68660720	46
14	68660736	48
14	68660752	44
14	68660768	45
14	68660784	52
14	68660800	54
14	68660816	64
14	68660832	67
14	68660848	66
14	68660864	62
14	68660880	63
14	68660896	58
14	68660912	62
14	68660928	53
14	68660944	58
14	68660960	56
14	68660976	59
14	68660992	55
14	68661008	55
14	68661024	52
14	68661040	54
14	68661056	54
14	68661072	52
14	68661088	51
14	68661104	55
14	68661120	58
14	68661136	55
14	68661152	52
14	68661168	52
14	68661184	48
14	68661200	48
14	68661216	47
14	68661232	47
14	68661248	49
14	68661264	47
14	68661280	47
14	68661296	48
14	68661312	52
14	68661328	53
14	68661344	48
14	68661360	55
14	68661376	58
14	68661392	55
14	68661408	53
14	68661424	50
14	68661440	53
14	68661456	52
14	68661472	54
14	68661488	56
14	68661504	52
14	68661520	56
14	68661536	59
14	68661552	58
14	68661568	59
14	68661584	58
14	68661600	63
